Date,Product,State,Channel,Quantity,Revenue,Cost,Profit
2024-07-05,Foxtail Millet,Gujarat,Online,178,56248.0,36530.08,19717.92
2024-07-05,Ragi Flour,Rajasthan,Distributor,233,36348.0,26006.85,10341.15
2024-07-05,Ragi Flour,Maharashtra,Online,62,5766.0,4182.93,1583.07
2024-07-05,Millet Noodles,UP,Online,53,11024.0,7903.59,3120.41
2024-07-05,Foxtail Millet,UP,Online,199,39601.0,28985.51,10615.49
2024-07-05,Millet Snacks,Rajasthan,Retail,135,25245.0,16663.3,8581.7
2024-07-05,Millet Snacks,Delhi,Distributor,129,29928.0,20847.18,9080.82
2024-07-05,Millet Snacks,West Bengal,Retail,182,35126.0,23690.15,11435.85
2024-07-06,Millet Snacks,Tamil Nadu,Distributor,11,1089.0,811.42,277.58
2024-07-06,Jowar Pasta,West Bengal,Distributor,76,25308.0,19679.55,5628.45
2024-07-06,Bajra Mix,Bihar,Retail,197,21670.0,17392.48,4277.52
2024-07-06,Millet Noodles,West Bengal,Retail,165,34485.0,26706.29,7778.71
2024-07-06,Foxtail Millet,Delhi,Distributor,177,30975.0,19390.05,11584.95
2024-07-06,Ragi Flour,Rajasthan,Retail,157,23707.0,19276.58,4430.42
2024-07-06,Foxtail Millet,Rajasthan,Online,171,48735.0,40380.4,8354.6
2024-07-06,Foxtail Millet,Rajasthan,Retail,161,18354.0,14699.21,3654.79
2024-07-07,Barnyard Millet,Delhi,Retail,102,18156.0,14315.61,3840.39
2024-07-07,Barnyard Millet,Gujarat,Online,169,32110.0,23996.11,8113.89
2024-07-07,Jowar Pasta,Tamil Nadu,Online,145,16240.0,11952.03,4287.97
2024-07-07,Barnyard Millet,Gujarat,Distributor,90,25560.0,16220.32,9339.68
2024-07-07,Ragi Flour,Delhi,Retail,196,55468.0,38258.43,17209.57
2024-07-07,Ragi Flour,Gujarat,Retail,221,56576.0,37335.45,19240.55
2024-07-07,Bajra Mix,Punjab,Online,74,21608.0,14366.36,7241.64
2024-07-07,Foxtail Millet,Delhi,Retail,19,2831.0,1772.88,1058.12
2024-07-08,Millet Noodles,Karnataka,Distributor,71,20874.0,13990.24,6883.76
2024-07-08,Millet Noodles,Gujarat,Online,188,59408.0,40972.51,18435.49
2024-07-08,Barnyard Millet,Delhi,Distributor,176,57904.0,41535.53,16368.47
2024-07-08,Ragi Flour,Delhi,Online,159,17013.0,12849.53,4163.47
2024-07-08,Bajra Mix,West Bengal,Online,77,25102.0,20823.45,4278.55
2024-07-08,Millet Cookies,Maharashtra,Online,61,20801.0,13789.87,7011.13
2024-07-08,Millet Cookies,Karnataka,Distributor,178,42542.0,27314.35,15227.65
2024-07-08,Millet Noodles,Bihar,Retail,136,17680.0,12923.18,4756.82
2024-07-09,Millet Snacks,Karnataka,Retail,81,11826.0,8251.59,3574.41
2024-07-09,Barnyard Millet,Punjab,Online,236,50268.0,38905.16,11362.84
2024-07-09,Millet Snacks,Punjab,Retail,89,23585.0,16193.44,7391.56
2024-07-09,Barnyard Millet,Bihar,Retail,44,10340.0,8317.19,2022.81
2024-07-09,Foxtail Millet,Gujarat,Distributor,217,53165.0,34402.07,18762.93
2024-07-09,Bajra Mix,Gujarat,Online,157,18840.0,13740.97,5099.03
2024-07-09,Barnyard Millet,Delhi,Retail,187,27676.0,21144.03,6531.97
2024-07-09,Millet Cookies,Maharashtra,Distributor,221,68952.0,48995.31,19956.69
2024-07-10,Foxtail Millet,Gujarat,Online,119,38556.0,24114.09,14441.91
2024-07-10,Jowar Pasta,Punjab,Distributor,172,35260.0,25133.53,10126.47
2024-07-10,Ragi Flour,West Bengal,Retail,65,17095.0,13256.28,3838.72
2024-07-10,Barnyard Millet,Karnataka,Retail,120,31560.0,19926.98,11633.02
2024-07-10,Foxtail Millet,Tamil Nadu,Distributor,122,34648.0,22391.22,12256.78
2024-07-10,Ragi Flour,Bihar,Distributor,137,28496.0,19573.03,8922.97
2024-07-10,Barnyard Millet,Delhi,Retail,78,13338.0,10517.72,2820.28
2024-07-10,Foxtail Millet,Delhi,Retail,83,22576.0,18460.68,4115.32
2024-07-11,Bajra Mix,Gujarat,Distributor,79,20619.0,13591.01,7027.99
2024-07-11,Millet Cookies,UP,Retail,163,33741.0,27421.33,6319.67
2024-07-11,Foxtail Millet,Bihar,Online,183,35502.0,22973.58,12528.42
2024-07-11,Bajra Mix,Punjab,Distributor,199,48556.0,39924.16,8631.84
2024-07-11,Jowar Pasta,Delhi,Distributor,243,52245.0,38966.6,13278.4
2024-07-11,Ragi Flour,West Bengal,Online,216,42552.0,33887.07,8664.93
2024-07-11,Millet Noodles,West Bengal,Distributor,186,53940.0,42642.83,11297.17
2024-07-11,Jowar Pasta,UP,Distributor,13,3211.0,2452.86,758.14
2024-07-12,Bajra Mix,Karnataka,Retail,240,64560.0,45136.09,19423.91
2024-07-12,Millet Cookies,Bihar,Distributor,165,55275.0,41706.83,13568.17
2024-07-12,Foxtail Millet,Maharashtra,Distributor,128,14720.0,11720.78,2999.22
2024-07-12,Ragi Flour,Delhi,Distributor,178,47526.0,34643.27,12882.73
2024-07-12,Millet Noodles,Gujarat,Retail,52,8372.0,6303.81,2068.19
2024-07-12,Ragi Flour,Punjab,Distributor,42,7812.0,6455.14,1356.86
2024-07-12,Bajra Mix,Delhi,Distributor,54,16578.0,10496.13,6081.87
2024-07-12,Barnyard Millet,Tamil Nadu,Retail,17,1598.0,1153.04,444.96
2024-07-13,Barnyard Millet,Tamil Nadu,Distributor,64,8320.0,6322.42,1997.58
2024-07-13,Millet Snacks,Maharashtra,Online,97,11931.0,8449.01,3481.99
2024-07-13,Millet Noodles,Gujarat,Retail,109,37169.0,30583.41,6585.59
2024-07-13,Ragi Flour,Karnataka,Distributor,168,19152.0,14474.87,4677.13
2024-07-13,Ragi Flour,Karnataka,Distributor,161,39284.0,30580.19,8703.81
2024-07-13,Millet Snacks,Delhi,Online,26,2444.0,2033.17,410.83
2024-07-13,Millet Cookies,Delhi,Retail,42,10416.0,8492.52,1923.48
2024-07-13,Ragi Flour,West Bengal,Distributor,54,11286.0,8352.19,2933.81
2024-07-14,Millet Noodles,UP,Retail,219,40077.0,33019.85,7057.15
2024-07-14,Ragi Flour,Gujarat,Online,95,25935.0,19911.73,6023.27
2024-07-14,Foxtail Millet,Tamil Nadu,Distributor,168,16800.0,10453.19,6346.81
2024-07-14,Jowar Pasta,Maharashtra,Retail,23,7889.0,6190.95,1698.05
2024-07-14,Millet Cookies,Karnataka,Online,35,5390.0,4313.95,1076.05
2024-07-14,Barnyard Millet,Bihar,Retail,49,11515.0,7472.27,4042.73
2024-07-14,Millet Noodles,Tamil Nadu,Retail,216,56160.0,36537.04,19622.96
2024-07-14,Ragi Flour,Maharashtra,Online,182,22568.0,18778.52,3789.48
2024-07-15,Millet Noodles,Punjab,Distributor,74,13838.0,9019.51,4818.49
2024-07-15,Foxtail Millet,Punjab,Distributor,19,6099.0,4553.84,1545.16
2024-07-15,Bajra Mix,Punjab,Retail,166,52954.0,40491.12,12462.88
2024-07-15,Millet Cookies,Bihar,Online,37,11729.0,9455.25,2273.75
2024-07-15,Jowar Pasta,Karnataka,Distributor,41,4674.0,3604.93,1069.07
2024-07-15,Millet Noodles,Rajasthan,Retail,138,12558.0,8281.12,4276.88
2024-07-15,Foxtail Millet,UP,Distributor,35,8575.0,6282.22,2292.78
2024-07-15,Millet Cookies,Maharashtra,Online,85,22440.0,14082.21,8357.79
2024-07-16,Bajra Mix,Delhi,Online,27,8829.0,6373.22,2455.78
2024-07-16,Ragi Flour,Tamil Nadu,Distributor,136,17952.0,12779.74,5172.26
2024-07-16,Millet Noodles,West Bengal,Online,159,48495.0,33177.94,15317.06
2024-07-16,Barnyard Millet,Gujarat,Online,117,15093.0,11551.04,3541.96
2024-07-16,Foxtail Millet,Tamil Nadu,Distributor,196,64680.0,51514.79,13165.21
2024-07-16,Millet Cookies,UP,Retail,45,13995.0,10257.05,3737.95
2024-07-16,Millet Cookies,West Bengal,Distributor,45,10530.0,7786.52,2743.48
2024-07-16,Millet Snacks,Rajasthan,Retail,200,20000.0,12509.87,7490.13
2024-07-17,Barnyard Millet,Karnataka,Distributor,19,3743.0,3077.9,665.1
2024-07-17,Bajra Mix,Gujarat,Online,91,11921.0,8190.61,3730.39
2024-07-17,Ragi Flour,Punjab,Online,87,23577.0,16291.02,7285.98
2024-07-17,Jowar Pasta,Punjab,Distributor,126,19278.0,12133.44,7144.56
2024-07-17,Barnyard Millet,Maharashtra,Online,11,3366.0,2242.76,1123.24
2024-07-17,Millet Cookies,Tamil Nadu,Online,54,11232.0,9269.84,1962.16
2024-07-17,Foxtail Millet,Maharashtra,Distributor,148,20572.0,16023.11,4548.89
2024-07-17,Ragi Flour,Karnataka,Retail,52,5824.0,4331.7,1492.3
2024-07-18,Foxtail Millet,Delhi,Online,188,43616.0,36328.83,7287.17
2024-07-18,Bajra Mix,Rajasthan,Online,229,33892.0,23634.46,10257.54
2024-07-18,Bajra Mix,Maharashtra,Distributor,119,40341.0,30148.34,10192.66
2024-07-18,Millet Snacks,Rajasthan,Online,21,6594.0,4234.73,2359.27
2024-07-18,Millet Noodles,UP,Distributor,122,24888.0,16358.4,8529.6
2024-07-18,Millet Snacks,Tamil Nadu,Online,50,10800.0,8049.1,2750.9
2024-07-18,Jowar Pasta,Delhi,Retail,223,74928.0,52671.4,22256.6
2024-07-18,Millet Noodles,Delhi,Retail,19,4883.0,3631.9,1251.1
2024-07-19,Barnyard Millet,Tamil Nadu,Distributor,99,10593.0,8750.02,1842.98
2024-07-19,Millet Noodles,Karnataka,Distributor,38,4218.0,3481.36,736.64
2024-07-19,Ragi Flour,UP,Online,61,9516.0,6954.81,2561.19
2024-07-19,Jowar Pasta,Tamil Nadu,Online,132,38412.0,26095.72,12316.28
2024-07-19,Barnyard Millet,Gujarat,Retail,15,3150.0,1989.21,1160.79
2024-07-19,Bajra Mix,Karnataka,Retail,30,8970.0,7038.1,1931.9
2024-07-19,Millet Snacks,West Bengal,Retail,170,39780.0,29625.75,10154.25
2024-07-19,Foxtail Millet,Karnataka,Distributor,130,43030.0,30266.14,12763.86
2024-07-20,Barnyard Millet,Rajasthan,Distributor,147,33369.0,25878.4,7490.6
2024-07-20,Millet Cookies,Tamil Nadu,Retail,131,38121.0,28807.27,9313.73
2024-07-20,Barnyard Millet,Rajasthan,Distributor,18,2430.0,2034.95,395.05
2024-07-20,Millet Noodles,Maharashtra,Retail,92,13892.0,10179.59,3712.41
2024-07-20,Millet Cookies,UP,Retail,28,5684.0,3661.78,2022.22
2024-07-20,Ragi Flour,UP,Retail,245,34300.0,21432.72,12867.28
2024-07-20,Millet Cookies,Rajasthan,Distributor,11,3586.0,2553.27,1032.73
2024-07-20,Millet Cookies,Tamil Nadu,Online,12,4068.0,2889.02,1178.98
2024-07-21,Millet Snacks,Bihar,Distributor,241,25787.0,21554.64,4232.36
2024-07-21,Foxtail Millet,Delhi,Retail,57,17385.0,12129.38,5255.62
2024-07-21,Jowar Pasta,Rajasthan,Online,15,4650.0,2924.54,1725.46
2024-07-21,Ragi Flour,Punjab,Online,80,27840.0,18320.1,9519.9
2024-07-21,Bajra Mix,Rajasthan,Retail,168,25872.0,16091.67,9780.33
2024-07-21,Barnyard Millet,UP,Retail,51,14535.0,9425.17,5109.83
2024-07-21,Jowar Pasta,Karnataka,Retail,50,15600.0,11185.16,4414.84
2024-07-21,Jowar Pasta,West Bengal,Retail,195,39975.0,30938.0,9037.0
2024-07-22,Millet Noodles,Delhi,Online,204,34272.0,26802.72,7469.28
2024-07-22,Millet Snacks,Rajasthan,Retail,32,4576.0,3813.18,762.82
2024-07-22,Ragi Flour,Karnataka,Retail,111,20424.0,16031.85,4392.15
2024-07-22,Millet Noodles,Punjab,Retail,71,9869.0,7621.12,2247.88
2024-07-22,Millet Cookies,Delhi,Retail,21,6237.0,4618.17,1618.83
2024-07-22,Barnyard Millet,Rajasthan,Online,101,27068.0,18690.29,8377.71
2024-07-22,Ragi Flour,Punjab,Distributor,231,21252.0,16874.74,4377.26
2024-07-22,Bajra Mix,Maharashtra,Online,171,52326.0,42394.02,9931.98
2024-07-23,Barnyard Millet,Maharashtra,Distributor,99,14454.0,10640.06,3813.94
2024-07-23,Jowar Pasta,Bihar,Retail,208,22256.0,16485.14,5770.86
2024-07-23,Ragi Flour,Tamil Nadu,Online,127,18161.0,12052.33,6108.67
2024-07-23,Millet Noodles,Bihar,Online,171,40869.0,26787.75,14081.25
2024-07-23,Millet Cookies,Karnataka,Retail,91,11921.0,8871.85,3049.15
2024-07-23,Bajra Mix,Punjab,Online,34,11254.0,8378.47,2875.53
2024-07-23,Foxtail Millet,Delhi,Distributor,208,42432.0,34570.56,7861.44
2024-07-23,Millet Cookies,Karnataka,Online,95,21090.0,17359.56,3730.44
2024-07-24,Foxtail Millet,Punjab,Retail,100,23400.0,16652.25,6747.75
2024-07-24,Jowar Pasta,Tamil Nadu,Retail,181,21358.0,15660.01,5697.99
2024-07-24,Millet Noodles,Delhi,Online,247,79534.0,60118.05,19415.95
2024-07-24,Ragi Flour,Rajasthan,Retail,130,42770.0,27566.61,15203.39
2024-07-24,Ragi Flour,Tamil Nadu,Retail,82,28208.0,18683.86,9524.14
2024-07-24,Millet Cookies,UP,Retail,210,63210.0,52471.55,10738.45
2024-07-24,Foxtail Millet,Rajasthan,Retail,90,26100.0,20816.25,5283.75
2024-07-24,Jowar Pasta,Delhi,Online,34,11832.0,8948.77,2883.23
2024-07-25,Millet Cookies,Punjab,Online,102,21114.0,15170.79,5943.21
2024-07-25,Millet Snacks,Maharashtra,Online,44,14432.0,12080.53,2351.47
2024-07-25,Foxtail Millet,UP,Retail,124,26412.0,19337.75,7074.25
2024-07-25,Jowar Pasta,UP,Online,94,23124.0,17237.4,5886.6
2024-07-25,Ragi Flour,UP,Distributor,93,27993.0,18770.72,9222.28
2024-07-25,Foxtail Millet,Gujarat,Distributor,149,21456.0,14147.25,7308.75
2024-07-25,Millet Snacks,West Bengal,Retail,162,35478.0,27210.45,8267.55
2024-07-25,Millet Noodles,Maharashtra,Retail,71,20519.0,15775.13,4743.87
2024-07-26,Ragi Flour,Gujarat,Online,148,47508.0,36798.52,10709.48
2024-07-26,Millet Noodles,Rajasthan,Distributor,51,5049.0,3767.26,1281.74
2024-07-26,Jowar Pasta,Karnataka,Online,12,3576.0,2554.55,1021.45
2024-07-26,Barnyard Millet,Punjab,Retail,213,41961.0,32564.84,9396.16
2024-07-26,Bajra Mix,Delhi,Distributor,13,4017.0,3325.23,691.77
2024-07-26,Millet Snacks,Gujarat,Distributor,45,13095.0,8642.64,4452.36
2024-07-26,Millet Cookies,Rajasthan,Distributor,68,13532.0,9403.2,4128.8
2024-07-26,Barnyard Millet,Rajasthan,Online,81,22437.0,15741.44,6695.56
2024-07-27,Foxtail Millet,Maharashtra,Online,29,3799.0,2443.67,1355.33
2024-07-27,Millet Snacks,Tamil Nadu,Retail,88,20856.0,16375.14,4480.86
2024-07-27,Millet Noodles,Gujarat,Online,120,28680.0,21115.41,7564.59
2024-07-27,Millet Cookies,Rajasthan,Retail,114,33744.0,23228.32,10515.68
2024-07-27,Foxtail Millet,Karnataka,Retail,42,4662.0,3681.14,980.86
2024-07-27,Millet Snacks,Rajasthan,Distributor,207,21942.0,15905.94,6036.06
2024-07-27,Ragi Flour,West Bengal,Online,195,44070.0,35080.09,8989.91
2024-07-27,Millet Snacks,Karnataka,Online,93,10416.0,8462.96,1953.04
2024-07-28,Jowar Pasta,Rajasthan,Distributor,34,10064.0,6742.19,3321.81
2024-07-28,Foxtail Millet,Maharashtra,Distributor,57,14250.0,10639.6,3610.4
2024-07-28,Barnyard Millet,Punjab,Retail,90,30600.0,19780.1,10819.9
2024-07-28,Millet Cookies,Gujarat,Retail,37,10508.0,6692.23,3815.77
2024-07-28,Millet Snacks,UP,Distributor,110,13750.0,9117.07,4632.93
2024-07-28,Millet Cookies,Karnataka,Online,128,36480.0,25088.92,11391.08
2024-07-28,Bajra Mix,Gujarat,Distributor,180,16920.0,13001.66,3918.34
2024-07-28,Millet Cookies,Punjab,Online,231,33726.0,28044.55,5681.45
2024-07-29,Foxtail Millet,Rajasthan,Online,187,31977.0,20106.13,11870.87
2024-07-29,Ragi Flour,Gujarat,Distributor,109,24525.0,17486.58,7038.42
2024-07-29,Barnyard Millet,Karnataka,Distributor,203,41818.0,26736.36,15081.64
2024-07-29,Millet Snacks,Tamil Nadu,Online,40,4520.0,3197.61,1322.39
2024-07-29,Millet Noodles,Bihar,Distributor,167,35070.0,23632.27,11437.73
2024-07-29,Millet Cookies,Maharashtra,Online,136,17408.0,10818.76,6589.24
2024-07-29,Bajra Mix,UP,Distributor,14,3206.0,2379.68,826.32
2024-07-29,Jowar Pasta,Maharashtra,Online,246,40344.0,33729.95,6614.05
2024-07-30,Foxtail Millet,Punjab,Retail,245,46305.0,34540.77,11764.23
2024-07-30,Jowar Pasta,Rajasthan,Online,144,40032.0,31912.07,8119.93
2024-07-30,Barnyard Millet,West Bengal,Retail,36,5292.0,3888.89,1403.11
2024-07-30,Millet Cookies,Tamil Nadu,Retail,222,45288.0,32651.14,12636.86
2024-07-30,Millet Cookies,Tamil Nadu,Distributor,99,30690.0,19110.75,11579.25
2024-07-30,Ragi Flour,West Bengal,Distributor,230,70840.0,48278.43,22561.57
2024-07-30,Millet Snacks,UP,Retail,112,17360.0,13827.96,3532.04
2024-07-30,Barnyard Millet,Tamil Nadu,Online,236,27376.0,20229.24,7146.76
2024-07-31,Millet Snacks,Bihar,Online,243,47871.0,31858.58,16012.42
2024-07-31,Jowar Pasta,Punjab,Distributor,66,6600.0,4735.54,1864.46
2024-07-31,Bajra Mix,Gujarat,Retail,239,47561.0,31493.79,16067.21
2024-07-31,Millet Snacks,Bihar,Distributor,111,13098.0,8326.58,4771.42
2024-07-31,Ragi Flour,Bihar,Online,84,20580.0,16166.25,4413.75
2024-07-31,Millet Snacks,Tamil Nadu,Retail,230,69690.0,55560.38,14129.62
2024-07-31,Bajra Mix,Delhi,Distributor,159,42453.0,27611.35,14841.65
2024-07-31,Millet Snacks,Tamil Nadu,Distributor,66,10230.0,7801.37,2428.63
2024-08-01,Foxtail Millet,Punjab,Online,30,5040.0,3727.02,1312.98
2024-08-01,Millet Snacks,UP,Online,93,18321.0,11834.25,6486.75
2024-08-01,Millet Noodles,UP,Online,175,25725.0,17836.85,7888.15
2024-08-01,Foxtail Millet,Tamil Nadu,Online,75,20850.0,14371.77,6478.23
2024-08-01,Ragi Flour,Karnataka,Online,77,15169.0,11474.96,3694.04
2024-08-01,Bajra Mix,UP,Distributor,231,79695.0,65534.61,14160.39
2024-08-01,Millet Cookies,Bihar,Distributor,68,6868.0,5222.08,1645.92
2024-08-01,Millet Noodles,Delhi,Retail,231,69993.0,47099.05,22893.95
2024-08-02,Millet Snacks,Punjab,Retail,240,44880.0,33696.9,11183.1
2024-08-02,Bajra Mix,Gujarat,Online,105,15225.0,10483.58,4741.42
2024-08-02,Millet Noodles,Maharashtra,Distributor,11,1661.0,1389.12,271.88
2024-08-02,Millet Noodles,Rajasthan,Retail,126,17766.0,13144.99,4621.01
2024-08-02,Millet Cookies,Tamil Nadu,Online,68,8432.0,6480.66,1951.34
2024-08-02,Millet Cookies,Delhi,Retail,244,75640.0,62014.04,13625.96
2024-08-02,Jowar Pasta,Maharashtra,Distributor,36,3312.0,2279.42,1032.58
2024-08-02,Ragi Flour,Gujarat,Online,130,33540.0,24889.18,8650.82
2024-08-03,Foxtail Millet,Karnataka,Online,19,4104.0,3378.0,726.0
2024-08-03,Millet Snacks,Maharashtra,Online,195,26325.0,17848.94,8476.06
2024-08-03,Jowar Pasta,UP,Retail,31,4464.0,3422.67,1041.33
2024-08-03,Ragi Flour,West Bengal,Online,222,74814.0,50917.94,23896.06
2024-08-03,Jowar Pasta,UP,Distributor,234,25038.0,19955.23,5082.77
2024-08-03,Ragi Flour,Rajasthan,Retail,10,1840.0,1500.41,339.59
2024-08-03,Foxtail Millet,Maharashtra,Distributor,71,15123.0,11746.2,3376.8
2024-08-03,Foxtail Millet,UP,Online,77,7238.0,4804.14,2433.86
2024-08-04,Millet Noodles,Bihar,Distributor,37,5032.0,3360.52,1671.48
2024-08-04,Jowar Pasta,Gujarat,Distributor,79,7663.0,5491.71,2171.29
2024-08-04,Millet Noodles,UP,Distributor,76,17480.0,12684.96,4795.04
2024-08-04,Barnyard Millet,Karnataka,Retail,143,15015.0,9721.61,5293.39
2024-08-04,Foxtail Millet,Bihar,Distributor,33,7590.0,5669.76,1920.24
2024-08-04,Bajra Mix,Karnataka,Retail,133,44156.0,36689.92,7466.08
2024-08-04,Ragi Flour,Punjab,Retail,174,60726.0,40140.64,20585.36
2024-08-04,Foxtail Millet,Bihar,Retail,226,29606.0,20814.81,8791.19
2024-08-05,Millet Cookies,Gujarat,Retail,244,52704.0,40470.5,12233.5
2024-08-05,Bajra Mix,West Bengal,Distributor,88,23936.0,17649.16,6286.84
2024-08-05,Barnyard Millet,Karnataka,Retail,91,19201.0,13329.01,5871.99
2024-08-05,Ragi Flour,Tamil Nadu,Online,119,24038.0,18695.05,5342.95
2024-08-05,Barnyard Millet,Punjab,Distributor,248,36456.0,27919.49,8536.51
2024-08-05,Millet Cookies,West Bengal,Retail,247,43966.0,35585.95,8380.05
2024-08-05,Jowar Pasta,Gujarat,Online,224,64736.0,47950.41,16785.59
2024-08-05,Foxtail Millet,Karnataka,Online,133,15029.0,9745.41,5283.59
2024-08-06,Barnyard Millet,UP,Distributor,237,51429.0,39872.6,11556.4
2024-08-06,Jowar Pasta,Rajasthan,Retail,156,30420.0,21649.38,8770.62
2024-08-06,Bajra Mix,West Bengal,Online,56,7952.0,6097.68,1854.32
2024-08-06,Bajra Mix,Punjab,Online,166,38844.0,30315.47,8528.53
2024-08-06,Millet Noodles,Punjab,Online,31,8308.0,5621.33,2686.67
2024-08-06,Foxtail Millet,West Bengal,Retail,181,24616.0,20339.21,4276.79
2024-08-06,Bajra Mix,Maharashtra,Online,101,16564.0,13156.17,3407.83
2024-08-06,Millet Noodles,Delhi,Distributor,54,12204.0,10038.45,2165.55
2024-08-07,Ragi Flour,UP,Retail,170,45050.0,29016.5,16033.5
2024-08-07,Foxtail Millet,West Bengal,Retail,179,28103.0,22300.12,5802.88
2024-08-07,Millet Cookies,Rajasthan,Retail,173,46364.0,33840.9,12523.1
2024-08-07,Millet Noodles,Delhi,Retail,215,37195.0,27515.11,9679.89
2024-08-07,Millet Snacks,Rajasthan,Retail,203,47908.0,35398.88,12509.12
2024-08-07,Barnyard Millet,UP,Distributor,139,41283.0,32793.33,8489.67
2024-08-07,Ragi Flour,UP,Online,24,5952.0,4157.45,1794.55
2024-08-07,Millet Cookies,Rajasthan,Retail,184,46552.0,30862.57,15689.43
2024-08-08,Bajra Mix,Maharashtra,Online,201,69345.0,56039.64,13305.36
2024-08-08,Ragi Flour,UP,Retail,196,63504.0,52255.66,11248.34
2024-08-08,Jowar Pasta,Tamil Nadu,Online,217,50127.0,37617.07,12509.93
2024-08-08,Jowar Pasta,Rajasthan,Distributor,236,48380.0,37471.05,10908.95
2024-08-08,Bajra Mix,Rajasthan,Online,193,60988.0,40576.54,20411.46
2024-08-08,Bajra Mix,Tamil Nadu,Online,71,14910.0,10228.32,4681.68
2024-08-08,Millet Snacks,Delhi,Distributor,85,8245.0,6067.8,2177.2
2024-08-08,Foxtail Millet,Bihar,Online,82,27470.0,21597.79,5872.21
2024-08-09,Bajra Mix,Rajasthan,Distributor,195,54015.0,33559.07,20455.93
2024-08-09,Jowar Pasta,Delhi,Distributor,212,64872.0,51817.35,13054.65
2024-08-09,Ragi Flour,Bihar,Distributor,40,11320.0,7994.55,3325.45
2024-08-09,Bajra Mix,Tamil Nadu,Distributor,173,59166.0,37493.25,21672.75
2024-08-09,Millet Snacks,Delhi,Online,18,3582.0,2395.79,1186.21
2024-08-09,Millet Snacks,Karnataka,Retail,147,28959.0,19154.95,9804.05
2024-08-09,Millet Cookies,Maharashtra,Online,202,60398.0,43049.81,17348.19
2024-08-09,Millet Snacks,Bihar,Distributor,207,40365.0,30108.71,10256.29
2024-08-10,Bajra Mix,Punjab,Distributor,35,8750.0,6364.78,2385.22
2024-08-10,Millet Snacks,Karnataka,Distributor,147,39396.0,30935.8,8460.2
2024-08-10,Ragi Flour,Karnataka,Retail,46,6992.0,5376.0,1616.0
2024-08-10,Ragi Flour,Tamil Nadu,Online,90,24120.0,17545.78,6574.22
2024-08-10,Bajra Mix,Maharashtra,Retail,100,28100.0,21804.63,6295.37
2024-08-10,Bajra Mix,Maharashtra,Online,190,46170.0,29458.29,16711.71
2024-08-10,Millet Cookies,Rajasthan,Distributor,214,71476.0,51492.43,19983.57
2024-08-10,Millet Snacks,Karnataka,Retail,130,12740.0,8332.48,4407.52
2024-08-11,Foxtail Millet,Bihar,Online,135,26190.0,16498.21,9691.79
2024-08-11,Barnyard Millet,Maharashtra,Distributor,87,14964.0,9321.94,5642.06
2024-08-11,Millet Cookies,Karnataka,Retail,197,45310.0,28462.86,16847.14
2024-08-11,Millet Cookies,Bihar,Online,62,19220.0,12527.6,6692.4
2024-08-11,Bajra Mix,West Bengal,Distributor,92,18952.0,13808.4,5143.6
2024-08-11,Barnyard Millet,UP,Online,139,45870.0,37656.11,8213.89
2024-08-11,Ragi Flour,West Bengal,Distributor,61,14518.0,10209.01,4308.99
2024-08-11,Jowar Pasta,Delhi,Online,187,59279.0,37060.08,22218.92
2024-08-12,Millet Noodles,Bihar,Distributor,43,10449.0,6780.29,3668.71
2024-08-12,Ragi Flour,Maharashtra,Retail,94,28858.0,17946.8,10911.2
2024-08-12,Millet Noodles,West Bengal,Online,196,50568.0,40931.83,9636.17
2024-08-12,Bajra Mix,Punjab,Retail,20,6220.0,4211.97,2008.03
2024-08-12,Millet Cookies,UP,Online,94,21902.0,16036.26,5865.74
2024-08-12,Jowar Pasta,Rajasthan,Retail,109,26051.0,16266.95,9784.05
2024-08-12,Foxtail Millet,Bihar,Distributor,62,9920.0,6532.52,3387.48
2024-08-12,Bajra Mix,UP,Online,48,14784.0,10358.99,4425.01
2024-08-13,Jowar Pasta,Delhi,Retail,169,17069.0,11558.38,5510.62
2024-08-13,Bajra Mix,Bihar,Distributor,134,29078.0,22514.38,6563.62
2024-08-13,Jowar Pasta,Maharashtra,Online,249,67479.0,53864.95,13614.05
2024-08-13,Jowar Pasta,Karnataka,Distributor,52,12168.0,8929.01,3238.99
2024-08-13,Barnyard Millet,Karnataka,Retail,241,66998.0,53699.25,13298.75
2024-08-13,Barnyard Millet,Rajasthan,Distributor,249,67230.0,49687.31,17542.69
2024-08-13,Millet Cookies,Rajasthan,Online,206,69216.0,49880.21,19335.79
2024-08-13,Millet Cookies,Bihar,Distributor,20,1880.0,1196.83,683.17
2024-08-14,Bajra Mix,West Bengal,Retail,186,36084.0,28016.85,8067.15
2024-08-14,Millet Snacks,Punjab,Distributor,45,12150.0,9738.22,2411.78
2024-08-14,Millet Cookies,Rajasthan,Online,113,20001.0,12785.21,7215.79
2024-08-14,Barnyard Millet,Maharashtra,Distributor,111,29526.0,19411.74,10114.26
2024-08-14,Millet Noodles,Gujarat,Online,46,12282.0,8353.73,3928.27
2024-08-14,Millet Snacks,West Bengal,Distributor,186,21576.0,14349.72,7226.28
2024-08-14,Bajra Mix,Maharashtra,Retail,149,41720.0,26845.85,14874.15
2024-08-14,Millet Noodles,Rajasthan,Distributor,56,12768.0,10203.58,2564.42
2024-08-15,Barnyard Millet,Karnataka,Online,245,23520.0,14916.52,8603.48
2024-08-15,Ragi Flour,Maharashtra,Distributor,74,23680.0,16034.23,7645.77
