Date,Product,State,Channel,Quantity,Revenue,Cost,Profit
2024-02-25,Ragi Flour,UP,Online,141,22334.4,14699.94,7634.46
2024-02-25,Bajra Mix,West Bengal,Online,106,13059.2,11043.04,2016.16
2024-02-25,Foxtail Millet,Karnataka,Online,90,23067.0,16545.22,6521.78
2024-02-25,Bajra Mix,Delhi,Online,58,16715.6,12546.9,4168.7
2024-02-25,Bajra Mix,Bihar,Retail,104,32489.6,22948.08,9541.52
2024-02-26,Foxtail Millet,Bihar,Retail,106,24252.8,20496.0,3756.8
2024-02-26,Jowar Pasta,Karnataka,Online,124,37646.4,25032.44,12613.96
2024-02-26,Bajra Mix,Gujarat,Retail,115,33522.5,27600.13,5922.37
2024-02-26,Ragi Flour,Maharashtra,Retail,133,37891.7,32182.19,5709.51
2024-02-26,Jowar Pasta,Tamil Nadu,Distributor,128,24076.8,18111.6,5965.2
2024-02-26,Jowar Pasta,Tamil Nadu,Online,101,11554.4,8806.04,2748.36
2024-02-27,Ragi Flour,Tamil Nadu,Retail,117,37966.5,27284.2,10682.3
2024-02-27,Millet Snacks,Delhi,Retail,177,15965.4,13568.18,2397.22
2024-02-27,Jowar Pasta,Tamil Nadu,Online,159,27634.2,23111.05,4523.15
2024-02-27,Ragi Flour,Delhi,Distributor,144,21384.0,16938.11,4445.89
2024-02-27,Bajra Mix,Bihar,Distributor,59,16938.9,11922.56,5016.34
2024-02-27,Millet Cookies,UP,Online,181,17122.6,11150.72,5971.88
2024-02-28,Millet Snacks,Karnataka,Retail,110,11616.0,8062.08,3553.92
2024-02-28,Foxtail Millet,Delhi,Online,199,52973.8,38263.56,14710.24
2024-02-28,Foxtail Millet,Karnataka,Retail,96,13305.6,10674.46,2631.14
2024-02-28,Foxtail Millet,Tamil Nadu,Online,50,13805.0,9564.96,4240.04
2024-02-28,Millet Snacks,Delhi,Retail,82,18671.4,14807.8,3863.6
2024-02-28,Millet Snacks,Maharashtra,Retail,81,10513.8,7426.72,3087.08
2024-02-29,Jowar Pasta,Delhi,Distributor,150,26730.0,18406.47,8323.53
2024-02-29,Bajra Mix,West Bengal,Distributor,170,37026.0,27178.03,9847.97
2024-02-29,Millet Cookies,Gujarat,Distributor,30,7161.0,4844.69,2316.31
2024-02-29,Foxtail Millet,Karnataka,Retail,155,30860.5,23117.84,7742.66
2024-02-29,Jowar Pasta,UP,Distributor,70,9394.0,7894.36,1499.64
2024-02-29,Bajra Mix,Gujarat,Retail,181,23493.8,15961.02,7532.78
2024-03-01,Foxtail Millet,Tamil Nadu,Retail,70,13300.0,9624.57,3675.43
2024-03-01,Jowar Pasta,Gujarat,Distributor,75,11100.0,7668.41,3431.59
2024-03-01,Millet Cookies,Bihar,Distributor,103,15347.0,12354.77,2992.23
2024-03-01,Millet Snacks,Maharashtra,Distributor,179,15931.0,10686.32,5244.68
2024-03-01,Ragi Flour,Karnataka,Distributor,107,11021.0,8243.91,2777.09
2024-03-01,Millet Snacks,UP,Retail,155,20770.0,14883.53,5886.47
2024-03-02,Millet Cookies,UP,Online,34,5338.0,4258.63,1079.37
2024-03-02,Bajra Mix,Tamil Nadu,Online,139,41422.0,29574.59,11847.41
2024-03-02,Foxtail Millet,Tamil Nadu,Online,129,31476.0,25031.24,6444.76
2024-03-02,Jowar Pasta,Maharashtra,Online,50,12550.0,9527.98,3022.02
2024-03-02,Foxtail Millet,Gujarat,Retail,158,27176.0,20252.76,6923.24
2024-03-02,Jowar Pasta,Maharashtra,Online,176,51392.0,33618.22,17773.78
2024-03-03,Millet Snacks,Tamil Nadu,Retail,24,1944.0,1620.73,323.27
2024-03-03,Foxtail Millet,Delhi,Retail,167,46593.0,34544.19,12048.81
2024-03-03,Millet Snacks,Tamil Nadu,Distributor,158,12956.0,8903.62,4052.38
2024-03-03,Jowar Pasta,Tamil Nadu,Retail,143,24167.0,19025.4,5141.6
2024-03-03,Millet Cookies,Gujarat,Distributor,156,18408.0,15319.76,3088.24
2024-03-03,Jowar Pasta,Karnataka,Retail,108,20088.0,14510.08,5577.92
2024-03-04,Bajra Mix,UP,Distributor,52,8840.0,6147.73,2692.27
2024-03-04,Bajra Mix,UP,Retail,43,6364.0,5252.88,1111.12
2024-03-04,Jowar Pasta,UP,Retail,190,42370.0,30998.74,11371.26
2024-03-04,Millet Cookies,Tamil Nadu,Distributor,196,42728.0,30312.52,12415.48
2024-03-04,Jowar Pasta,Delhi,Online,176,32912.0,23811.12,9100.88
2024-03-04,Jowar Pasta,Maharashtra,Distributor,80,17200.0,12799.18,4400.82
2024-03-05,Millet Cookies,West Bengal,Distributor,176,29216.0,23543.31,5672.69
2024-03-05,Millet Cookies,UP,Retail,25,2175.0,1518.43,656.57
2024-03-05,Millet Snacks,UP,Distributor,53,11978.0,8283.87,3694.13
2024-03-05,Millet Cookies,UP,Retail,57,12654.0,8738.66,3915.34
2024-03-05,Ragi Flour,West Bengal,Distributor,137,19865.0,12986.07,6878.93
2024-03-05,Ragi Flour,UP,Retail,20,4920.0,3870.39,1049.61
2024-03-06,Millet Snacks,Delhi,Distributor,118,28084.0,21783.57,6300.43
2024-03-06,Millet Cookies,West Bengal,Online,23,4531.0,3825.96,705.04
2024-03-06,Millet Snacks,UP,Online,31,3286.0,2587.45,698.55
2024-03-06,Millet Snacks,Delhi,Distributor,75,16950.0,12056.03,4893.97
2024-03-06,Millet Cookies,UP,Retail,55,12375.0,8493.76,3881.24
2024-03-06,Millet Cookies,UP,Retail,41,4387.0,2958.09,1428.91
2024-03-07,Bajra Mix,Karnataka,Online,143,26884.0,19789.63,7094.37
2024-03-07,Foxtail Millet,Gujarat,Online,42,10122.0,6999.72,3122.28
2024-03-07,Bajra Mix,Tamil Nadu,Retail,89,25543.0,18833.52,6709.48
2024-03-07,Foxtail Millet,Karnataka,Distributor,60,16920.0,11177.6,5742.4
2024-03-07,Millet Snacks,Tamil Nadu,Online,126,12096.0,8284.47,3811.53
2024-03-07,Ragi Flour,UP,Online,195,22230.0,16327.16,5902.84
2024-03-08,Ragi Flour,Karnataka,Retail,72,10944.0,7940.15,3003.85
2024-03-08,Foxtail Millet,West Bengal,Online,179,19153.0,14186.07,4966.93
2024-03-08,Millet Cookies,Delhi,Online,93,16740.0,13719.64,3020.36
2024-03-08,Jowar Pasta,Bihar,Retail,154,27104.0,19399.75,7704.25
2024-03-08,Millet Snacks,Tamil Nadu,Retail,140,26460.0,19812.22,6647.78
2024-03-08,Millet Cookies,Karnataka,Distributor,182,48958.0,34908.8,14049.2
2024-03-09,Bajra Mix,Delhi,Retail,40,8880.0,6289.86,2590.14
2024-03-09,Bajra Mix,Gujarat,Online,73,19126.0,12815.64,6310.36
2024-03-09,Foxtail Millet,Delhi,Online,26,7670.0,5480.09,2189.91
2024-03-09,Bajra Mix,Gujarat,Distributor,176,40832.0,32339.13,8492.87
2024-03-09,Bajra Mix,Delhi,Online,194,29876.0,21359.1,8516.9
2024-03-09,Bajra Mix,Maharashtra,Retail,51,12087.0,8522.17,3564.83
2024-03-10,Millet Snacks,Maharashtra,Retail,41,9717.0,7145.04,2571.96
2024-03-10,Millet Cookies,Tamil Nadu,Online,186,20460.0,13772.5,6687.5
2024-03-10,Bajra Mix,Karnataka,Retail,185,23495.0,18073.96,5421.04
2024-03-10,Jowar Pasta,West Bengal,Online,88,21296.0,16494.21,4801.79
2024-03-10,Foxtail Millet,UP,Retail,163,48737.0,32378.41,16358.59
2024-03-10,Millet Snacks,Bihar,Online,49,5880.0,4476.14,1403.86
2024-03-11,Bajra Mix,Karnataka,Retail,50,8400.0,5510.08,2889.92
2024-03-11,Foxtail Millet,Tamil Nadu,Retail,192,46848.0,35520.82,11327.18
2024-03-11,Jowar Pasta,Gujarat,Online,82,16154.0,11309.78,4844.22
2024-03-11,Millet Snacks,Tamil Nadu,Retail,49,3920.0,2858.92,1061.08
2024-03-11,Millet Cookies,Bihar,Retail,72,8424.0,6608.52,1815.48
2024-03-11,Jowar Pasta,Delhi,Retail,113,19549.0,14786.11,4762.89
2024-03-12,Millet Snacks,Maharashtra,Retail,135,36450.0,30773.98,5676.02
2024-03-12,Foxtail Millet,UP,Online,27,5778.0,4203.87,1574.13
2024-03-12,Jowar Pasta,Maharashtra,Distributor,64,11264.0,9091.1,2172.9
2024-03-12,Millet Cookies,Tamil Nadu,Online,176,24288.0,16552.92,7735.08
2024-03-12,Millet Snacks,UP,Online,176,48752.0,39094.77,9657.23
2024-03-12,Bajra Mix,Gujarat,Retail,74,17316.0,13090.42,4225.58
2024-03-13,Jowar Pasta,UP,Retail,188,40984.0,31385.46,9598.54
2024-03-13,Millet Cookies,Delhi,Distributor,94,20398.0,14930.3,5467.7
2024-03-13,Millet Snacks,West Bengal,Retail,80,10400.0,8271.27,2128.73
2024-03-13,Bajra Mix,Bihar,Retail,30,5580.0,4319.3,1260.7
2024-03-13,Foxtail Millet,Bihar,Distributor,30,2880.0,1993.54,886.46
2024-03-13,Bajra Mix,Karnataka,Online,185,54020.0,35793.4,18226.6
2024-03-14,Ragi Flour,Gujarat,Online,37,10582.0,7244.14,3337.86
2024-03-14,Bajra Mix,Maharashtra,Online,113,10848.0,7728.71,3119.29
2024-03-14,Bajra Mix,Maharashtra,Distributor,118,10856.0,8491.0,2365.0
2024-03-14,Jowar Pasta,Karnataka,Distributor,152,14136.0,9514.75,4621.25
2024-03-14,Ragi Flour,Gujarat,Retail,81,10692.0,7530.66,3161.34
2024-03-14,Jowar Pasta,UP,Retail,150,18300.0,12372.49,5927.51
2024-03-15,Ragi Flour,Karnataka,Online,93,11997.0,8567.93,3429.07
2024-03-15,Foxtail Millet,Karnataka,Online,51,11781.0,8414.12,3366.88
2024-03-15,Jowar Pasta,West Bengal,Online,70,10010.0,7054.31,2955.69
2024-03-15,Foxtail Millet,Delhi,Retail,147,32046.0,21945.42,10100.58
2024-03-15,Millet Cookies,Karnataka,Retail,108,11340.0,7498.45,3841.55
2024-03-15,Bajra Mix,Maharashtra,Retail,187,37026.0,31122.72,5903.28
2024-03-16,Ragi Flour,Tamil Nadu,Online,184,37720.0,31418.89,6301.11
2024-03-16,Foxtail Millet,Gujarat,Online,45,3825.0,2675.36,1149.64
2024-03-16,Millet Snacks,Delhi,Retail,65,11765.0,8041.85,3723.15
2024-03-16,Bajra Mix,Maharashtra,Distributor,134,32428.0,26415.53,6012.47
2024-03-16,Jowar Pasta,Tamil Nadu,Retail,199,37412.0,25537.92,11874.08
2024-03-16,Foxtail Millet,Karnataka,Distributor,163,34882.0,29320.45,5561.55
2024-03-17,Ragi Flour,Bihar,Retail,36,10728.0,9111.27,1616.73
2024-03-17,Millet Cookies,Bihar,Retail,139,12510.0,9387.82,3122.18
2024-03-17,Foxtail Millet,UP,Distributor,82,19516.0,12852.62,6663.38
2024-03-17,Millet Cookies,West Bengal,Distributor,102,24684.0,19689.04,4994.96
2024-03-17,Foxtail Millet,Tamil Nadu,Retail,191,39155.0,27971.63,11183.37
2024-03-17,Bajra Mix,Maharashtra,Online,136,40528.0,29759.8,10768.2
2024-03-18,Millet Cookies,Tamil Nadu,Distributor,64,8960.0,5985.29,2974.71
2024-03-18,Millet Cookies,Bihar,Distributor,124,13020.0,10675.65,2344.35
2024-03-18,Millet Cookies,Delhi,Retail,156,24492.0,18005.62,6486.38
2024-03-18,Jowar Pasta,UP,Retail,143,23881.0,18266.95,5614.05
2024-03-18,Millet Cookies,Bihar,Online,74,17760.0,14744.49,3015.51
2024-03-18,Millet Snacks,Bihar,Online,129,28251.0,18626.27,9624.73
2024-03-19,Millet Cookies,UP,Distributor,151,18724.0,13468.7,5255.3
2024-03-19,Jowar Pasta,UP,Retail,74,16576.0,12888.77,3687.23
2024-03-19,Jowar Pasta,Tamil Nadu,Retail,116,25172.0,19692.15,5479.85
2024-03-19,Millet Snacks,Maharashtra,Online,80,21040.0,17017.17,4022.83
2024-03-19,Jowar Pasta,Gujarat,Distributor,53,14416.0,10067.31,4348.69
2024-03-19,Foxtail Millet,Gujarat,Distributor,100,14500.0,10412.35,4087.65
2024-03-20,Millet Snacks,UP,Retail,155,38595.0,26775.93,11819.07
2024-03-20,Jowar Pasta,Tamil Nadu,Online,169,39039.0,27736.58,11302.42
2024-03-20,Foxtail Millet,Bihar,Retail,38,6992.0,5681.32,1310.68
2024-03-20,Millet Snacks,Maharashtra,Distributor,169,37349.0,24731.14,12617.86
2024-03-20,Ragi Flour,West Bengal,Distributor,105,26565.0,19957.81,6607.19
2024-03-20,Bajra Mix,Bihar,Distributor,59,6962.0,5765.64,1196.36
2024-03-21,Jowar Pasta,Karnataka,Online,104,28912.0,23220.99,5691.01
2024-03-21,Bajra Mix,Maharashtra,Online,103,23999.0,16699.49,7299.51
2024-03-21,Ragi Flour,West Bengal,Online,40,3800.0,2905.68,894.32
2024-03-21,Bajra Mix,Gujarat,Distributor,97,25511.0,18310.54,7200.46
2024-03-21,Foxtail Millet,Bihar,Retail,30,6150.0,4810.56,1339.44
2024-03-21,Millet Snacks,Tamil Nadu,Distributor,166,22410.0,18148.89,4261.11
2024-03-22,Millet Cookies,Delhi,Online,113,17063.0,11837.18,5225.82
2024-03-22,Foxtail Millet,Maharashtra,Retail,169,29744.0,25076.26,4667.74
2024-03-22,Millet Snacks,Gujarat,Online,187,33099.0,22897.17,10201.83
2024-03-22,Foxtail Millet,Gujarat,Distributor,66,5478.0,4595.02,882.98
2024-03-22,Bajra Mix,Karnataka,Distributor,161,18354.0,13477.57,4876.43
2024-03-22,Ragi Flour,Maharashtra,Retail,32,6880.0,5718.34,1161.66
2024-03-23,Jowar Pasta,Gujarat,Distributor,45,11025.0,8661.79,2363.21
2024-03-23,Bajra Mix,UP,Retail,44,4796.0,3557.11,1238.89
2024-03-23,Jowar Pasta,Maharashtra,Retail,155,13950.0,11108.24,2841.76
2024-03-23,Millet Snacks,UP,Retail,34,8942.0,6638.69,2303.31
2024-03-23,Jowar Pasta,Delhi,Retail,66,6930.0,5839.31,1090.69
2024-03-23,Millet Snacks,West Bengal,Online,183,32940.0,25096.37,7843.63
2024-03-24,Jowar Pasta,Bihar,Online,91,12649.0,10628.01,2020.99
2024-03-24,Jowar Pasta,Gujarat,Retail,157,28260.0,20122.99,8137.01
2024-03-24,Ragi Flour,Bihar,Retail,87,24012.0,19326.3,4685.7
2024-03-24,Foxtail Millet,Karnataka,Retail,148,29156.0,22781.98,6374.02
2024-03-24,Jowar Pasta,Karnataka,Distributor,101,28381.0,19676.67,8704.33
2024-03-24,Bajra Mix,Bihar,Online,128,29696.0,20748.87,8947.13
2024-03-25,Jowar Pasta,West Bengal,Online,193,42074.0,29534.94,12539.06
2024-03-25,Jowar Pasta,Karnataka,Online,169,27716.0,21870.24,5845.76
2024-03-25,Millet Snacks,Delhi,Distributor,82,21156.0,16474.33,4681.67
2024-03-25,Foxtail Millet,Bihar,Retail,79,15958.0,11822.54,4135.46
2024-03-25,Bajra Mix,Bihar,Online,64,7040.0,5431.57,1608.43
2024-03-25,Millet Snacks,Gujarat,Retail,50,14250.0,9425.6,4824.4
2024-03-26,Jowar Pasta,Gujarat,Online,22,4598.0,3009.99,1588.01
2024-03-26,Jowar Pasta,Tamil Nadu,Distributor,41,8323.0,6101.59,2221.41
2024-03-26,Millet Cookies,Karnataka,Retail,149,16539.0,11525.43,5013.57
2024-03-26,Ragi Flour,Delhi,Retail,192,34560.0,22819.01,11740.99
2024-03-26,Ragi Flour,Karnataka,Online,171,47538.0,38562.3,8975.7
2024-03-26,Millet Snacks,Tamil Nadu,Distributor,61,6832.0,5786.64,1045.36
2024-03-27,Millet Snacks,Maharashtra,Online,134,37922.0,25760.19,12161.81
2024-03-27,Jowar Pasta,Bihar,Retail,34,5508.0,4547.82,960.18
2024-03-27,Jowar Pasta,Gujarat,Online,135,32535.0,22714.07,9820.93
2024-03-27,Bajra Mix,Karnataka,Online,133,13566.0,10398.66,3167.34
2024-03-27,Millet Cookies,Maharashtra,Retail,155,27900.0,23255.48,4644.52
2024-03-27,Millet Snacks,UP,Online,123,14145.0,10393.6,3751.4
2024-03-28,Millet Cookies,Bihar,Distributor,102,15504.0,13148.4,2355.6
2024-03-28,Foxtail Millet,Gujarat,Retail,170,26010.0,20906.75,5103.25
2024-03-28,Jowar Pasta,Delhi,Distributor,147,13230.0,10924.04,2305.96
2024-03-28,Foxtail Millet,Karnataka,Online,108,14796.0,10149.0,4647.0
2024-03-28,Bajra Mix,Tamil Nadu,Retail,26,3926.0,2968.53,957.47
2024-03-28,Millet Snacks,West Bengal,Retail,108,11556.0,8393.38,3162.62
2024-03-29,Millet Cookies,Karnataka,Retail,135,26865.0,20769.27,6095.73
2024-03-29,Foxtail Millet,UP,Online,95,11020.0,8003.14,3016.86
2024-03-29,Millet Snacks,Tamil Nadu,Distributor,109,9265.0,6990.0,2275.0
2024-03-29,Millet Snacks,Tamil Nadu,Distributor,142,15336.0,10979.59,4356.41
2024-03-29,Jowar Pasta,Delhi,Retail,170,14620.0,11908.42,2711.58
2024-03-29,Foxtail Millet,Delhi,Distributor,93,26691.0,21917.68,4773.32
2024-03-30,Jowar Pasta,Maharashtra,Retail,139,15846.0,10386.38,5459.62
2024-03-30,Millet Snacks,West Bengal,Retail,141,36096.0,29283.9,6812.1
2024-03-30,Ragi Flour,West Bengal,Online,83,11537.0,9561.31,1975.69
2024-03-30,Ragi Flour,West Bengal,Distributor,135,30645.0,24644.75,6000.25
2024-03-30,Jowar Pasta,Tamil Nadu,Distributor,103,10609.0,7587.45,3021.55
2024-03-30,Foxtail Millet,UP,Online,171,16074.0,13195.42,2878.58
2024-03-31,Jowar Pasta,Tamil Nadu,Online,113,18419.0,12120.18,6298.82
2024-03-31,Millet Snacks,Maharashtra,Retail,130,18460.0,12794.3,5665.7
2024-03-31,Ragi Flour,Karnataka,Distributor,165,28215.0,23695.7,4519.3
2024-03-31,Jowar Pasta,Gujarat,Distributor,137,26304.0,20776.34,5527.66
2024-03-31,Ragi Flour,Maharashtra,Distributor,106,22896.0,17175.57,5720.43
2024-03-31,Millet Snacks,Delhi,Distributor,127,12446.0,8565.26,3880.74
2024-04-01,Jowar Pasta,Tamil Nadu,Retail,68,16592.0,12241.58,4350.42
2024-04-01,Jowar Pasta,Gujarat,Online,149,18476.0,13750.8,4725.2
2024-04-01,Bajra Mix,Bihar,Retail,150,25500.0,18554.67,6945.33
2024-04-01,Ragi Flour,Bihar,Distributor,165,22275.0,15733.96,6541.04
2024-04-01,Millet Snacks,Bihar,Online,50,13950.0,9277.42,4672.58
2024-04-01,Bajra Mix,Bihar,Online,20,3780.0,3172.76,607.24
2024-04-02,Jowar Pasta,UP,Distributor,83,10956.0,7714.55,3241.45
2024-04-02,Millet Snacks,West Bengal,Distributor,92,16560.0,11142.65,5417.35
2024-04-02,Millet Cookies,UP,Distributor,128,35200.0,29803.24,5396.76
2024-04-02,Jowar Pasta,West Bengal,Distributor,156,14040.0,9496.97,4543.03
2024-04-02,Jowar Pasta,Gujarat,Distributor,173,20241.0,14506.4,5734.6
2024-04-02,Millet Snacks,Maharashtra,Online,25,5250.0,3849.5,1400.5
2024-04-03,Bajra Mix,West Bengal,Distributor,37,8510.0,6479.16,2030.84
2024-04-03,Millet Cookies,UP,Retail,114,24282.0,18531.7,5750.3
2024-04-03,Millet Cookies,Maharashtra,Distributor,44,6732.0,4616.64,2115.36
2024-04-03,Millet Cookies,Maharashtra,Retail,22,4268.0,2793.67,1474.33
2024-04-03,Millet Snacks,Karnataka,Distributor,35,8365.0,5633.94,2731.06
2024-04-03,Millet Cookies,Tamil Nadu,Online,88,19272.0,15366.55,3905.45
2024-04-04,Bajra Mix,Delhi,Retail,130,19630.0,15835.94,3794.06
2024-04-04,Millet Snacks,Delhi,Retail,35,7805.0,6102.92,1702.08
2024-04-04,Millet Snacks,Bihar,Distributor,192,52800.0,38117.27,14682.73
2024-04-04,Jowar Pasta,Maharashtra,Distributor,59,8319.0,6179.24,2139.76
2024-04-04,Foxtail Millet,Delhi,Distributor,101,27068.0,18639.88,8428.12
2024-04-04,Millet Cookies,Tamil Nadu,Online,153,25551.0,19239.59,6311.41
2024-04-05,Foxtail Millet,UP,Distributor,31,5394.0,4491.31,902.69
2024-04-05,Foxtail Millet,West Bengal,Distributor,121,25410.0,19612.69,5797.31
2024-04-05,Bajra Mix,Karnataka,Distributor,23,5796.0,3959.63,1836.37
2024-04-05,Millet Cookies,Gujarat,Retail,38,4522.0,3124.67,1397.33
2024-04-05,Bajra Mix,Maharashtra,Distributor,55,12705.0,9977.64,2727.36
2024-04-05,Millet Snacks,UP,Online,165,15675.0,10422.54,5252.46
2024-04-06,Bajra Mix,Karnataka,Online,149,41720.0,32314.8,9405.2
2024-04-06,Ragi Flour,Maharashtra,Retail,33,6303.0,4925.26,1377.74
2024-04-06,Bajra Mix,Delhi,Retail,91,16380.0,10775.74,5604.26
2024-04-06,Bajra Mix,UP,Retail,196,53900.0,39177.01,14722.99
2024-04-06,Millet Snacks,Bihar,Distributor,23,3335.0,2611.65,723.35
2024-04-06,Ragi Flour,Tamil Nadu,Online,54,13284.0,9167.51,4116.49
2024-04-07,Bajra Mix,Tamil Nadu,Retail,170,19210.0,14219.45,4990.55
2024-04-07,Millet Cookies,UP,Distributor,95,13205.0,9189.74,4015.26
2024-04-07,Millet Snacks,Karnataka,Distributor,42,5250.0,4171.38,1078.62
2024-04-07,Millet Snacks,Gujarat,Retail,144,23040.0,17754.15,5285.85
2024-04-07,Millet Cookies,Karnataka,Distributor,92,8372.0,5617.48,2754.52
2024-04-07,Bajra Mix,Maharashtra,Retail,83,10541.0,8353.84,2187.16
2024-04-08,Bajra Mix,Gujarat,Distributor,73,18323.0,12829.79,5493.21
2024-04-08,Foxtail Millet,Bihar,Distributor,32,4448.0,3471.32,976.68
2024-04-08,Millet Snacks,Tamil Nadu,Retail,149,20711.0,16330.26,4380.74
2024-04-08,Jowar Pasta,Maharashtra,Online,143,31174.0,26471.59,4702.41
2024-04-08,Ragi Flour,Gujarat,Online,113,22826.0,17877.76,4948.24
2024-04-08,Ragi Flour,Tamil Nadu,Distributor,55,7095.0,4792.56,2302.44
2024-04-09,Jowar Pasta,West Bengal,Distributor,55,13255.0,8897.03,4357.97
2024-04-09,Jowar Pasta,Bihar,Online,197,40385.0,32303.93,8081.07
2024-04-09,Jowar Pasta,Tamil Nadu,Retail,166,32702.0,23650.35,9051.65
2024-04-09,Bajra Mix,Delhi,Online,78,10140.0,6598.08,3541.92
2024-04-09,Millet Snacks,UP,Retail,26,2522.0,2120.19,401.81
2024-04-09,Bajra Mix,West Bengal,Retail,26,7748.0,6158.09,1589.91
2024-04-10,Ragi Flour,UP,Distributor,42,4578.0,3312.07,1265.93
2024-04-10,Millet Cookies,Tamil Nadu,Distributor,166,37516.0,31179.62,6336.38
2024-04-10,Foxtail Millet,Maharashtra,Retail,103,8549.0,6774.41,1774.59
2024-04-10,Ragi Flour,West Bengal,Distributor,86,18834.0,14203.72,4630.28
2024-04-10,Foxtail Millet,Gujarat,Retail,183,14823.0,11629.51,3193.49
2024-04-10,Ragi Flour,Gujarat,Retail,33,5676.0,4473.18,1202.82
2024-04-11,Ragi Flour,Gujarat,Distributor,115,15870.0,13124.69,2745.31
2024-04-11,Bajra Mix,Bihar,Retail,192,17280.0,13013.13,4266.87
2024-04-11,Bajra Mix,Maharashtra,Distributor,108,9072.0,6747.64,2324.36
2024-04-11,Jowar Pasta,Bihar,Retail,34,8670.0,7318.61,1351.39
2024-04-11,Ragi Flour,Bihar,Retail,156,22620.0,16480.66,6139.34
2024-04-11,Jowar Pasta,Tamil Nadu,Retail,198,40986.0,27945.56,13040.44
2024-04-12,Foxtail Millet,West Bengal,Distributor,101,16665.0,13849.09,2815.91
2024-04-12,Bajra Mix,Tamil Nadu,Retail,84,7392.0,5239.08,2152.92
2024-04-12,Foxtail Millet,Delhi,Distributor,50,11500.0,9356.39,2143.61
2024-04-12,Millet Cookies,Maharashtra,Distributor,108,21924.0,17292.24,4631.76
2024-04-12,Bajra Mix,West Bengal,Retail,36,8892.0,6454.19,2437.81
2024-04-12,Jowar Pasta,Maharashtra,Retail,64,15616.0,12288.53,3327.47
2024-04-13,Jowar Pasta,Bihar,Online,46,10120.0,7369.83,2750.17
2024-04-13,Millet Cookies,Bihar,Distributor,111,17316.0,14289.18,3026.82
2024-04-13,Foxtail Millet,Maharashtra,Distributor,48,10992.0,7406.62,3585.38
2024-04-13,Bajra Mix,Maharashtra,Distributor,114,13452.0,9547.42,3904.58
2024-04-13,Millet Snacks,Tamil Nadu,Online,129,24639.0,19193.69,5445.31
2024-04-13,Foxtail Millet,Bihar,Distributor,54,14958.0,9780.88,5177.12
2024-04-14,Foxtail Millet,Gujarat,Distributor,196,17248.0,11791.1,5456.9
2024-04-14,Ragi Flour,Bihar,Distributor,185,22015.0,15123.37,6891.63
2024-04-14,Millet Snacks,West Bengal,Online,170,28560.0,21191.59,7368.41
2024-04-14,Foxtail Millet,Karnataka,Distributor,175,33425.0,24407.4,9017.6
2024-04-14,Ragi Flour,Karnataka,Distributor,23,4784.0,3460.87,1323.13
2024-04-14,Ragi Flour,Maharashtra,Distributor,90,12870.0,9067.04,3802.96
2024-04-15,Bajra Mix,Bihar,Distributor,114,24852.0,19437.03,5414.97
2024-04-15,Jowar Pasta,West Bengal,Retail,41,5904.0,4033.09,1870.91
2024-04-15,Millet Cookies,Tamil Nadu,Retail,199,36019.0,30522.56,5496.44
2024-04-15,Millet Cookies,Maharashtra,Retail,193,16019.0,12226.41,3792.59
2024-04-15,Millet Snacks,West Bengal,Retail,86,11524.0,9522.55,2001.45
2024-04-15,Ragi Flour,Maharashtra,Distributor,139,22935.0,18379.5,4555.5
2024-04-16,Foxtail Millet,West Bengal,Online,178,43076.0,32751.95,10324.05
2024-04-16,Foxtail Millet,West Bengal,Distributor,141,33276.0,23704.3,9571.7
2024-04-16,Millet Snacks,Gujarat,Online,122,28060.0,18246.67,9813.33
2024-04-16,Millet Snacks,West Bengal,Distributor,125,14750.0,9601.13,5148.87
2024-04-16,Millet Snacks,Karnataka,Distributor,147,43071.0,29994.51,13076.49
2024-04-16,Jowar Pasta,Delhi,Online,96,26688.0,20042.84,6645.16
2024-04-17,Millet Cookies,Maharashtra,Distributor,131,21353.0,15507.55,5845.45
2024-04-17,Millet Cookies,West Bengal,Online,58,7482.0,5182.22,2299.78
2024-04-17,Millet Snacks,West Bengal,Distributor,128,21376.0,16691.91,4684.09
2024-04-17,Jowar Pasta,Bihar,Distributor,42,9744.0,6941.17,2802.83
2024-04-17,Foxtail Millet,Gujarat,Distributor,92,17664.0,14365.83,3298.17
2024-04-17,Ragi Flour,Maharashtra,Retail,188,27072.0,21617.72,5454.28
2024-04-18,Bajra Mix,Karnataka,Online,73,10366.0,8627.4,1738.6
2024-04-18,Millet Cookies,Karnataka,Retail,28,8204.0,6753.32,1450.68
2024-04-18,Bajra Mix,Karnataka,Distributor,75,19050.0,13755.14,5294.86
2024-04-18,Millet Snacks,West Bengal,Online,116,10556.0,7150.18,3405.82
2024-04-18,Foxtail Millet,Tamil Nadu,Distributor,97,21243.0,14298.93,6944.07
2024-04-18,Foxtail Millet,Tamil Nadu,Retail,196,33516.0,24826.44,8689.56
2024-04-19,Foxtail Millet,Karnataka,Retail,183,27633.0,22966.81,4666.19
2024-04-19,Millet Snacks,Delhi,Distributor,124,23312.0,15773.92,7538.08
2024-04-19,Jowar Pasta,Maharashtra,Online,74,21682.0,18008.2,3673.8
2024-04-19,Millet Cookies,West Bengal,Retail,131,29082.0,19921.35,9160.65
2024-04-19,Ragi Flour,Karnataka,Distributor,44,4444.0,3498.33,945.67
2024-04-19,Jowar Pasta,West Bengal,Distributor,106,23638.0,16002.26,7635.74
